"state","puma22","ur","stab","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Urban/rural (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","puma22-to-ur allocation factor"
"06","03719","R","CA","Los Angeles County (Central)--Glendale City",268,0.0014 
"06","03719","U","CA","Los Angeles County (Central)--Glendale City",196275,0.9986 
"06","03720","R","CA","Los Angeles County (Central)--Burbank City",156,0.0013 
"06","03720","U","CA","Los Angeles County (Central)--Burbank City",122630,0.9987 
"06","03721","U","CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",135948,1 
"06","03722","U","CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",166269,1 
"06","03723","U","CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM",142813,1 
"06","03724","R","CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",37,0.0002 
"06","03724","U","CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",174300,0.9998 
"06","03725","R","CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",149,0.0008 
"06","03725","U","CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",182640,0.9992 
"06","03728","R","CA","Los Angeles County (Southwest)--Santa Monica City",11,0.0001 
"06","03728","U","CA","Los Angeles County (Southwest)--Santa Monica City",106824,0.9999 
"06","03730","U","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",167510,1 
"06","03731","U","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",109232,1 
"06","03732","U","CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",172212,1 
"06","03733","U","CA","Los Angeles County (Central)--LA City (Central/Koreatown)",113324,1 
"06","03734","U","CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",192514,1 
"06","03735","U","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",183205,1 
"06","03736","U","CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",115745,1 
"06","03737","U","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",126123,1 
"06","03738","U","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",127671,1 
"06","03739","R","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",468,0.0027 
"06","03739","U","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",171045,0.9973 
"06","03740","U","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",127928,1 
"06","03741","U","CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",133387,1 
"06","03742","U","CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUM",128584,1 
"06","03743","U","CA","Los Angeles County (Central)--East Los Angeles",116045,1 
"06","03744","U","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM",190188,1 
"06","03745","U","CA","Los Angeles County (Central)--LA City (Southeast/East Vernon)",121879,1 
"06","03746","U","CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",109171,1 
"06","03747","U","CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",164789,1 
"06","03748","U","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",189044,1 
"06","03750","U","CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",178716,1 
"06","03751","U","CA","Los Angeles County (South Central)--LA City (South Central/Watts)",158065,1 
"06","03752","U","CA","Los Angeles County (South)--South Gate & Lynwood Cities",166850,1 
"06","03753","U","CA","Los Angeles County (South)--Downey City",112920,1 
"06","03754","U","CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",135779,1 
"06","03757","U","CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",158642,1 
"06","03758","U","CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",157965,1 
"06","03759","U","CA","Los Angeles County (South Central)--Hawthorne City",115060,1 
"06","03760","R","CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",8,0.0001 
"06","03760","U","CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",144074,0.9999 
"06","03761","U","CA","Los Angeles County (South Central)--Torrance City",127249,1 
"06","03762","U","CA","Los Angeles County (South Central)--Carson City",119407,1 
"06","03763","U","CA","Los Angeles County (South Central)--Long Beach City (North)",145286,1 
"06","03764","U","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",162735,1 
"06","03766","U","CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",102364,1 
"06","03767","U","CA","Los Angeles County (South)--LA City (South/San Pedro)",179879,1 
"06","03768","R","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",518,0.0046 
"06","03768","U","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",111864,0.9954 
"06","03770","U","CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",101081,1 
"06","03771","R","CA","Los Angeles County (Northwest)--Santa Clarita City (South)",3308,0.0302 
"06","03771","U","CA","Los Angeles County (Northwest)--Santa Clarita City (South)",106098,0.9698 
"06","03772","R","CA","Los Angeles County (North/Unincorporated)--Castaic",51618,0.4967 
"06","03772","U","CA","Los Angeles County (North/Unincorporated)--Castaic",52294,0.5033 
"06","03773","R","CA","Los Angeles County (Northwest)--Santa Clarita City (North)",1888,0.0148 
"06","03773","U","CA","Los Angeles County (Northwest)--Santa Clarita City (North)",125871,0.9852 
"06","03774","R","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",11000,0.078 
"06","03774","U","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",130081,0.922 
"06","03775","U","CA","Los Angeles County (Central)--LA City (Central)",116054,1 
"06","03776","U","CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",106278,1 
"06","03778","U","CA","Los Angeles County (Central)--Inglewood City",111631,1 
"06","03779","U","CA","Los Angeles County (Southeast)--Long Beach City (East)",118467,1 
"06","03780","U","CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",113902,1 
"06","03781","U","CA","Los Angeles County (Southeast)--Norwalk City",104684,1 
"06","03782","U","CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",132923,1 
"06","03900","R","CA","Madera County--Madera City",60326,0.3861 
"06","03900","U","CA","Madera County--Madera City",95929,0.6139 
"06","04103","R","CA","Marin County (North & West)--Novato & San Rafael (North) Cities",15377,0.1493 
"06","04103","U","CA","Marin County (North & West)--Novato & San Rafael (North) Cities",87629,0.8507 
"06","04104","R","CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",396,0.0025 
"06","04104","U","CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",158919,0.9975 
"06","04701","R","CA","Merced County (West & South)--Los Banos & Livingston Cities",32516,0.2793 
"06","04701","U","CA","Merced County (West & South)--Los Banos & Livingston Cities",83911,0.7207 
"06","04702","R","CA","Merced County (Northeast)--Merced & Atwater Cities",14723,0.0894 
"06","04702","U","CA","Merced County (Northeast)--Merced & Atwater Cities",150052,0.9106 
"06","05301","R","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",40566,0.2209 
"06","05301","U","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",143069,0.7791 
"06","05302","R","CA","Monterey County (Northeast)--Salinas City",4111,0.0232 
"06","05302","U","CA","Monterey County (Northeast)--Salinas City",173143,0.9768 
"06","05303","R","CA","Monterey (South & East) & San Benito Counties",32498,0.2283 
"06","05303","U","CA","Monterey (South & East) & San Benito Counties",109857,0.7717 
"06","05500","R","CA","Napa County--Napa, American Canyon & St. Helena Cities",20324,0.1473 
"06","05500","U","CA","Napa County--Napa, American Canyon & St. Helena Cities",117695,0.8527 
"06","05700","R","CA","Nevada & Sierra Counties",52481,0.4976 
"06","05700","U","CA","Nevada & Sierra Counties",52996,0.5024 
"06","05906","R","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",1082,0.0056 
"06","05906","U","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",190779,0.9944 
"06","05907","U","CA","Orange County (North Central)--Fullerton & Placentia Cities",197785,1 
"06","05908","U","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",185233,1 
"06","05909","U","CA","Orange County (North Central)--Anaheim City (West)",147609,1 
"06","05912","U","CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",170318,1 
"06","05913","U","CA","Orange County (Northwest)--Garden Grove City (East)",160453,1 
"06","05914","R","CA","Orange County (Northwest)--Huntington Beach City",9,0 
"06","05914","U","CA","Orange County (Northwest)--Huntington Beach City",196808,1 
"06","05916","U","CA","Orange County (Central)--Santa Ana City (West)",145406,1 
"06","05917","U","CA","Orange County (Central)--Santa Ana City (East)",156226,1 
"06","05918","U","CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",180550,1 
"06","05919","U","CA","Orange County (North Central)--Anaheim City (East)",195610,1 
"06","05920","U","CA","Orange County (Central)--Orange & Villa Park Cities",146112,1 
"06","05921","R","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",3202,0.0227 
"06","05921","U","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",137885,0.9773 
"06","05922","U","CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",126879,1 
"06","05923","U","CA","Orange County (Central)--Irvine City (Central)",142279,1 
"06","05924","R","CA","Orange County (Central)--Irvine City (South)",1370,0.0127 
"06","05924","U","CA","Orange County (Central)--Irvine City (South)",106926,0.9873 
"06","05925","R","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",175,0.001 
"06","05925","U","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",179486,0.999 
"06","05926","U","CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",117535,1 
"06","05927","R","CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",2113,0.0192 
"06","05927","U","CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",107813,0.9808 
"06","05928","R","CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",11,0.0001 
"06","05928","U","CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",187335,0.9999 
"06","06101","R","CA","Placer County (Southwest)--Roseville City",2172,0.0141 
"06","06101","U","CA","Placer County (Southwest)--Roseville City",151761,0.9859 
"06","06102","R","CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",6548,0.0487 
"06","06102","U","CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",127943,0.9513 
"06","06103","R","CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",50296,0.4324 
"06","06103","U","CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",66019,0.5676 
"06","06501","R","CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",28388,0.1522 
"06","06501","U","CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",158158,0.8478 
"06","06502","R","CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",14496,0.1099 
"06","06502","U","CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",117457,0.8901 
"06","06507","R","CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",16344,0.0936 
"06","06507","U","CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",158257,0.9064 
"06","06509","R","CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",13400,0.1001 
"06","06509","U","CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",120483,0.8999 
"06","06511","R","CA","Riverside County (Northwest)--Riverside City (West)",293,0.0017 
"06","06511","U","CA","Riverside County (Northwest)--Riverside City (West)",170108,0.9983 
"06","06514","R","CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",294,0.0017 
"06","06514","U","CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",174512,0.9983 
"06","06515","R","CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",10454,0.0654 
"06","06515","U","CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",149453,0.9346 
"06","06516","R","CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",6597,0.0627 
"06","06516","U","CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",98659,0.9373 
"06","06517","R","CA","Riverside County (Southwest)--Menifee City",4645,0.0397 
"06","06517","U","CA","Riverside County (Southwest)--Menifee City",112380,0.9603 
"06","06518","R","CA","Riverside County (Northwest)--Moreno Valley City (North)",2373,0.0227 
"06","06518","U","CA","Riverside County (Northwest)--Moreno Valley City (North)",102364,0.9773 
"06","06519","R","CA","Riverside County (Northwest)--Moreno Valley City (South)",1136,0.011 
"06","06519","U","CA","Riverside County (Northwest)--Moreno Valley City (South)",102018,0.989 
"06","06520","R","CA","Riverside County (Northwest)--Riverside City (East)",75,0.0005 
"06","06520","U","CA","Riverside County (Northwest)--Riverside City (East)",150930,0.9995 
"06","06521","R","CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",2678,0.0247 
"06","06521","U","CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",105712,0.9753 
"06","06522","R","CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",70,0.0005 
"06","06522","U","CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",137232,0.9995 
"06","06523","R","CA","Riverside County (Southwest)--Temecula City",11504,0.0817 
"06","06523","U","CA","Riverside County (Southwest)--Temecula City",129387,0.9183 
"06","06524","R","CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",12910,0.0695 
"06","06524","U","CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",172863,0.9305 
"06","06525","R","CA","Riverside County (Southwest)--Hemet City & East Hemet",6702,0.0506 
"06","06525","U","CA","Riverside County (Southwest)--Hemet City & East Hemet",125853,0.9494 
"06","06701","U","CA","Sacramento County (North Central)--Citrus Heights City",111579,1 
"06","06703","U","CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",119575,1 
"06","06704","U","CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",137958,1 
"06","06705","R","CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)",302,0.0025 
"06","06705","U","CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)",122760,0.9975 
"06","06706","R","CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",2030,0.0161 
"06","06706","U","CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",124336,0.9839 
"06","06707","U","CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)",133374,1 
"06","06709","U","CA","Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",147629,1 
"06","06712","R","CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",1118,0.0094 
"06","06712","U","CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",117610,0.9906 
"06","06713","R","CA","Sacramento County (Central)--Rancho Cordova City",282,0.0027 
"06","06713","U","CA","Sacramento County (Central)--Rancho Cordova City",105168,0.9973 
"06","06714","R","CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",215,0.0015 
